_id,perfis,grauSatisfacao,observacao,tipoResposta,moduloPrincipal,versao
ObjectId(5f915cd756efaa001be1e35b),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915cf856efaa001be1e35c),"[""MÉDICO"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,,ENVIADO,/agenda,4.1.00
ObjectId(5f915cf956efaa001be1e35d),"[""ENFERMEIRO"",""ESCUTA INICIAL"",""DIGITADOR"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915cfc56efaa001be1e35e),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915d1456efaa001be1e35f),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f915d1756efaa001be1e360),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915d1b56efaa001be1e361),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""COORDENADOR RAVS/PALMAS"",""DIGITADOR""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915d2456efaa001be1e362),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,muita desoganização,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915d2e56efaa001be1e363),"[""ESCUTA INICIAL"",""MÉDICO""]",MUITO_INSATISFEITO,aparece pacientes de outros dias com consultas encerradas,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915d2f56efaa001be1e364),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""PSICÓLOGO NASF""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f915d4d56efaa001be1e365),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915d5856efaa001be1e366),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915d6156efaa001be1e367),"[""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,"ocorreram as mudanças, porem nao houve um treinamento ou informativo mais amplamente divulgado sobre elas",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915d7756efaa001be1e368),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915d7956efaa001be1e369),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915d8956efaa001be1e36a),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915d9a56efaa001be1e36b),"[""ESCUTA INICIAL"",""MÉDICO""]",MUITO_INSATISFEITO,DIFÍCIL VISUALIZAÇÃO E MANUSEIO.,ENVIADO,/agenda,4.1.00
ObjectId(5f915da256efaa001be1e36c),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915dbe56efaa001be1e36d),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915dd156efaa001be1e36e),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""COORDENADOR RAVS/PALMAS"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""DIGITADOR""]",INDIFERENTE,"como tecnica de enfermagem gostaria para melhorar uma forma de destacar as prioridades como gravida , idoso , criança , com outras cores fora dessa de rotina",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915dda56efaa001be1e36f),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""VACINADOR"",""DIGITADOR""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915dee56efaa001be1e370),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915df856efaa001be1e371),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f915e0e56efaa001be1e372),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",MUITO_INSATISFEITO,"As mudanças foram feitas basicamente no layout, ha muitas coisas do prontuario que precisa melhorar;",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915e1856efaa001be1e373),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ADM PALMAS"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915e2556efaa001be1e374),"[""RECEPÇÃO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915e2a56efaa001be1e375),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f915e2e56efaa001be1e376),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""PSICÓLOGO NASF""]",INSATISFEITO,"O sistema fica fora do ar frequentemente // a nova atualização do campo ""lista de atendimento"" tem  um layout poluído... muitas informações // a busca por cidadão está lentificada",ENVIADO,/agenda,4.1.00
ObjectId(5f915e3556efaa001be1e377),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f915e3b56efaa001be1e378),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f915e4656efaa001be1e379),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915e4856efaa001be1e37a),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,NAO_RESPONDIDO,/cds/cadastro-individual,4.1.00
ObjectId(5f915e7656efaa001be1e37b),"[""MÉDICO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915e7f56efaa001be1e37c),"[""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915e8556efaa001be1e37d),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""CADASTRO CIDADÃO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915ea756efaa001be1e37e),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915eac56efaa001be1e37f),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f915eae56efaa001be1e380),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ec756efaa001be1e381),"[""COORDENADOR DA UBS""]",MUITO_SATISFEITO,,ENVIADO,/agenda,4.1.00
ObjectId(5f915ee156efaa001be1e382),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ee356efaa001be1e383),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ee656efaa001be1e384),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f915eed56efaa001be1e385),"[""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ef256efaa001be1e386),"[""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ef456efaa001be1e387),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ef456efaa001be1e388),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,"acredito que o fato de estarem abertos às nossas opiniões já lhes acrescento um crédito. parabéns, tá ótimo",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915f0256efaa001be1e389),"[""ENFERMEIRO UPA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915f0b56efaa001be1e38a),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f915f3456efaa001be1e38b),"[""ESCUTA INICIAL"",""DIGITADOR"",""ENFERMEIRO"",""RECEPÇÃO"",""SMS PIRAI - GERÊNCIA""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915f3d56efaa001be1e38c),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915f4556efaa001be1e38d),"[""RECEPÇÃO""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915f4656efaa001be1e38e),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""FISIOTERAPEUTA NASF""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915f4c56efaa001be1e38f),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""DIGITADOR"",""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915f5856efaa001be1e390),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915f6f56efaa001be1e391),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915f7356efaa001be1e392),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915f8156efaa001be1e393),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915fbf56efaa001be1e394),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f915fd956efaa001be1e395),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915fe356efaa001be1e396),"[""ESCUTA INICIAL"",""MÉDICO""]",INDIFERENTE,Sistema as vezes trava. Outras quando você entra não vai para os atendimentos do dia. Sempre fica um filtro que eu não coloquei mostrando pacientes do período anterior e para visualizar de hoje toda vez tenho que retirar.,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915fee56efaa001be1e397),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f915ff556efaa001be1e398),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f915ffe56efaa001be1e399),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91601a56efaa001be1e39a),"[""ESCUTA INICIAL"",""MÉDICO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91601d56efaa001be1e39b),"[""ESCUTA INICIAL"",""DIGITADOR"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91602f56efaa001be1e39c),"[""ESCUTA INICIAL"",""MÉDICO"",""COORDENADOR AD""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91603c56efaa001be1e39d),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f91604c56efaa001be1e39e),"[""RECEPÇÃO""]",SATISFEITO,Falta de integração do sistema com o SISREG e CAD - SUS,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91604c56efaa001be1e39f),"[""RECEPÇÃO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f91604d56efaa001be1e3a0),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91607056efaa001be1e3a1),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91607456efaa001be1e3a2),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""ASSISTENTE SOCIAL NASF""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5f91607d56efaa001be1e3a3),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91607e56efaa001be1e3a4),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160aa56efaa001be1e3a5),"[""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160aa56efaa001be1e3a6),"[""RECEPÇÃO"",""COORDENADOR AD"",""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160b356efaa001be1e3a7),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",INSATISFEITO,ta mto complicado a hora da busca pelo paciente,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9160b756efaa001be1e3a8),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""COORDENADOR RAVS/PALMAS"",""ADM PALMAS""]",INDIFERENTE,sistema lento,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9160c056efaa001be1e3a9),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160d456efaa001be1e3aa),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160d756efaa001be1e3ab),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160f656efaa001be1e3ac),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9160f756efaa001be1e3ad),"[""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9160fc56efaa001be1e3ae),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9160fc56efaa001be1e3af),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",MUITO_INSATISFEITO,"programa muito lento, não houve um treinamento para atualização do programa",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91612456efaa001be1e3b0),"[""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91613656efaa001be1e3b1),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f91614856efaa001be1e3b2),"[""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,Dificuldade em comparação à versão anterior,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91615256efaa001be1e3b3),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91618156efaa001be1e3b4),"[""MÉDICO"",""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""RECEPÇÃO"",""ENFERMEIRO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91618b56efaa001be1e3b5),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9161d356efaa001be1e3b6),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,NAO_RESPONDIDO,/agenda,4.1.00
ObjectId(5f9161e956efaa001be1e3b7),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9161ec56efaa001be1e3b8),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9161ef56efaa001be1e3b9),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""FARMACÊUTICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9161f456efaa001be1e3ba),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f91620d56efaa001be1e3bb),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""COORDENADOR RAVS/PALMAS"",""ADM PALMAS""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f91622256efaa001be1e3bc),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91622956efaa001be1e3bd),"[""ESCUTA INICIAL"",""MÉDICO""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91622d56efaa001be1e3be),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91624456efaa001be1e3bf),"[""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91626e56efaa001be1e3c0),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""PSICÓLOGO NASF""]",MUITO_INSATISFEITO,,ENVIADO,/agenda,4.1.00
ObjectId(5f91626f56efaa001be1e3c1),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,NAO_RESPONDIDO,/agenda,4.1.00
ObjectId(5f91627456efaa001be1e3c2),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91629456efaa001be1e3c3),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91629e56efaa001be1e3c4),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""ASSISTENTE SOCIAL NASF""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f9162a456efaa001be1e3c5),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9162b056efaa001be1e3c6),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9162bd56efaa001be1e3c7),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9162c056efaa001be1e3c8),"[""ESCUTA INICIAL"",""MÉDICO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9162c556efaa001be1e3c9),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9162c756efaa001be1e3ca),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""DIGITADOR""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9162fa56efaa001be1e3cb),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,e bem mais facil a visualização,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91632756efaa001be1e3cc),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91633b56efaa001be1e3cd),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f91634e56efaa001be1e3ce),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91635856efaa001be1e3cf),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9163b056efaa001be1e3d0),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9163b056efaa001be1e3d1),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9163b056efaa001be1e3d2),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9163b256efaa001be1e3d3),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9163cc56efaa001be1e3d4),"[""RECEPÇÃO"",""DIGITADOR""]",INSATISFEITO,"sistema muito lento,csc lotado precisamos de um sistema mais agil,menos complexo.",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9163de56efaa001be1e3d5),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""VACINADOR""]",,,NAO_RESPONDIDO,/cds/ficha-vacinacao,4.1.00
ObjectId(5f9163e956efaa001be1e3d6),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""PSICÓLOGO NASF""]",SATISFEITO,"Ao entrar, tenho que atualizar a página para acessar os módulos; É imprescindível que, ao longo do atendimento, as informações inseridas sejam salvas automaticamente para não perder tempo e elas; Importante criar o canal ""portal de suporte"". Por enquanto, pelo que lembro no momento, é só.",ENVIADO,/agenda,4.1.00
ObjectId(5f9163f656efaa001be1e3d7),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""EDUCADOR FÍSICO NASF""]",,,FECHADO,/registroTardio,4.1.00
ObjectId(5f91641156efaa001be1e3d8),"[""ESCUTA INICIAL"",""MÉDICO"",""CADASTRO CIDADÃO""]",INDIFERENTE,poluição visual,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91641656efaa001be1e3d9),"[""COORDENADOR AD"",""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91641656efaa001be1e3da),"[""RECEPÇÃO"",""COORDENADOR AD"",""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91641656efaa001be1e3db),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91645056efaa001be1e3dc),"[""RECEPÇÃO"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INSATISFEITO,Trava demais! Tem que ficar atualizando a página toda hora.,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91645556efaa001be1e3dd),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91648e56efaa001be1e3de),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9164a256efaa001be1e3df),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",INDIFERENTE,"Para mim, não houveram mudanças significativas, apenas layout",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9164a356efaa001be1e3e0),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f9164a956efaa001be1e3e1),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INDIFERENTE,,ENVIADO,/cds/ficha-vacinacao,4.1.00
ObjectId(5f9164b456efaa001be1e3e2),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f9164fe56efaa001be1e3e3),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""FISIOTERAPEUTA NASF""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f91650756efaa001be1e3e4),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91651f56efaa001be1e3e5),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""SMS PIRAÍ - NÍVEL MÉDIO"",""ENFERMEIRO""]",MUITO_SATISFEITO,"Bom dia!Letras garrafais ,e caso você não termine de digitalizar seu serviço ,os pacientes e procedimentos continuam na tela .",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91653f56efaa001be1e3e6),"[""ADM PALMAS"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f91656d56efaa001be1e3e7),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f91657556efaa001be1e3e8),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f91659856efaa001be1e3e9),"[""AGENDA"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""CADASTRO CIDADÃO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f91659d56efaa001be1e3ea),"[""ESCUTA INICIAL"",""MÉDICO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9165a056efaa001be1e3eb),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9165ac56efaa001be1e3ec),"[""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9165cf56efaa001be1e3ed),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
